CoreId,DTLB misses per 1000,"L1 ITLB miss,L2 ITLB hit per 1000","L1 ITLB miss,L2 ITLB miss per 1000",Retired Instructions
0,6.378344054118358,0.0891829567592738,0.1283205532275699,3163709864
1,7.210553665975184,0.14329561626631832,0.12922654959835722,3420411683
2,7.463068934452921,0.10560237938432948,0.1529244706249808,2792247691
3,7.7265205525537475,0.03981002735744887,0.03692770959043848,2485152776
4,7.75265075510226,0.051569378882941455,0.04545381355084398,2444745365
5,8.52980312139023,0.8798744817096307,0.0704566965771317,2538282501
6,8.89866042034637,2.0968339367052162,0.0010468824658813327,239746111125
7,10.00063190284201,2.2767806983108625,0.006318689087006482,257269344577
8,10.193430074357845,2.5163667795734224,0.004495712019928189,128117859295
9,7.776051205388433,0.3709864955967064,0.12960240912944296,2871150332
10,8.20248384557708,0.6292560469496327,0.15418630370157332,2617891410
11,8.182417134015333,0.5081853626207657,0.1214947718756903,2764398787
12,7.6049346317226405,0.11009262227913011,0.15514732474307114,2698364285
13,7.7376072628164145,0.04337550422575642,0.1950186565169072,2641537016
14,7.326815423744222,0.058018604296632595,0.156976022097002,2767422656
15,7.905252410230467,0.04528889706194547,0.0809470197600309,2090070771
16,9.26191006873204,0.4897527853000822,0.10376802823533689,3633778211
17,8.008387034527294,0.011160364292961855,0.05455934744830266,2191595127
18,10.076319007808154,2.4741969688290255,0.005567557504962022,243582755776
19,8.052215834287539,0.4184761964362815,0.13314566723387622,2820602486
20,8.105293602122899,0.6955957235724274,0.17574806084591016,3004385923
21,7.544653241840145,0.7615442086561569,0.13748315874410114,2986911297
22,8.457751891919859,0.02944149903936533,0.06705590502102271,2301139623
23,7.363498193623606,0.7503188142041097,0.1459580285453241,3173220443
