CoreId,DTLB misses per 1000,"L1 ITLB miss,L2 ITLB hit per 1000","L1 ITLB miss,L2 ITLB miss per 1000",Retired Instructions
0,7.063521307828752,0.14861383353493798,0.04939723048587771,2724201310
1,9.487288462261814,0.017703118886857726,0.105198374378844,1469119660
2,7.987460436045408,0.01645385009072871,0.0429993806635615,1872631623
3,8.286227493266862,0.031212053303166586,0.049258876301312524,1858000159
4,9.599738461967624,2.688125086761584,0.0009081000469852842,634316672389
5,9.23177877171752,2.094250747968352,0.00065346837208156,64471368164
6,9.8003877858751,0.01723587714304949,0.07950630230558674,1540217523
7,11.347878870217771,1.2488330678568678,0.11024922230211913,2866759451
8,9.263086980544257,0.014820389404367548,0.11709086062925603,1737471216
9,9.164230454946757,0.022144677979473327,0.06931631294913797,1581734448
10,9.354295627501603,0.012898059837193896,0.030782519880640753,1537983251
11,8.410207263529935,0.028929128455324235,0.05324031150831945,1687330473
12,8.937431385107026,0.029721699073143214,0.08344236301129272,1604652543
13,9.434268349397414,0.019277133670747203,0.0799918666422886,1456648093
14,9.33857043392072,0.015337889012051938,0.09566829210390314,1556733132
15,9.292547016666955,0.019465888564315817,0.03756853190250013,1563915251
16,9.938808658511196,0.16571494229667208,0.06052761524503987,1488791515
17,9.806870699950528,1.3942542367258421,0.006912434490549279,143993986686
18,8.9385876879993,0.011472905890886842,0.1436839931462281,1635679764
19,11.669001181260938,2.086643343268286,0.04735155899239308,6070718813
20,9.131299989820096,0.014387330724682465,0.041284400271297955,1591400131
21,11.05093178535431,1.4413542346456778,0.026442007678602417,5705845102
22,9.079304217711057,0.029738788409901667,0.06794019017008078,1596433565
23,9.89386517727566,0.6333020368318968,0.07672844804990564,1855713280
