
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,697.542603
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.40,1199.13,0.61,1.65,413.52,124.36,5.92,65.13,51.92,33.67,0.07,2.13,31.47,22.91,1.49,1.28,20.46,0.10,1198.96,0.25,3.97,524.78,65.34,19.52,25.67,16.22,12.20,0.14,1.99,10.07,10.56,1.68,2.76,6.14,0.39,1199.59,0.04,23.79,512.00,88.80,23.81,37.04,23.46,28.90,6.07,5.60,17.23,15.42,6.09,2.66,6.23,0.11,1195.99,0.11,9.26,530.43,86.27,26.83,28.30,25.23,20.49,0.11,1.74,18.63,9.93,1.45,1.97,6.60,0.09,1198.93,0.28,3.53,520.07,65.95,18.47,25.97,17.27,13.34,0.16,1.75,11.43,9.61,1.75,1.93,5.83,0.29,1199.58,0.25,3.97,520.88,50.27,4.30,25.22,19.65,32.97,1.60,16.23,15.13,14.57,1.15,8.52,4.52,24.18,4.77,404.64,
0.68,1199.85,0.58,1.73,423.71,88.82,5.12,62.95,19.38,15.72,0.05,2.15,13.52,8.33,1.49,1.01,5.86,0.10,1196.86,0.25,3.96,561.72,79.54,30.98,25.85,18.70,14.47,0.00,2.17,12.30,10.86,1.70,2.76,6.40,0.13,1199.25,0.26,3.91,526.15,96.16,28.67,40.33,23.11,28.50,6.09,5.27,17.14,16.16,5.60,3.69,5.97,0.11,1198.47,0.07,14.95,524.88,80.39,24.26,27.68,24.20,19.57,0.09,1.63,17.85,10.04,1.45,2.32,6.36,0.09,1197.05,0.32,3.11,526.10,72.07,24.65,26.01,16.88,12.36,0.11,1.71,10.54,9.94,1.62,1.89,6.34,0.25,1199.54,0.91,1.10,518.84,53.26,6.79,25.88,19.34,34.97,3.44,16.73,14.81,15.06,1.28,8.75,4.54,61.72,12.25,312.42,
0.41,1199.68,0.44,2.30,404.80,86.03,6.02,61.06,17.20,59.73,2.92,45.84,10.97,24.86,1.48,16.63,6.23,0.10,1200.87,0.26,3.80,542.04,76.23,29.74,26.73,15.63,11.37,0.02,1.95,9.40,10.60,1.63,2.76,6.23,0.39,1199.58,0.03,28.85,520.87,91.25,28.96,32.02,24.69,51.47,24.32,8.43,18.72,15.29,7.11,2.46,5.97,0.10,1197.53,0.19,5.38,516.33,71.90,14.61,27.00,24.78,24.70,1.99,4.70,18.00,14.50,4.70,2.92,6.78,0.09,1200.61,0.30,3.31,520.96,64.17,16.05,26.22,17.56,13.45,0.16,1.93,11.36,10.01,1.75,2.09,6.20,0.24,1199.24,0.25,4.05,515.45,50.95,4.14,25.37,20.28,34.58,1.75,16.99,15.83,15.11,1.81,8.42,4.45,25.91,5.00,415.83,
0.63,1199.77,0.66,1.53,418.44,92.76,4.87,65.51,21.16,18.09,0.16,2.15,15.78,7.81,1.49,0.96,5.38,0.10,1199.08,0.01,165.08,561.03,89.37,38.28,28.48,18.20,14.24,0.23,2.26,11.75,10.24,1.67,2.26,6.45,0.11,1198.95,0.17,5.80,500.20,73.41,12.89,34.26,21.92,28.99,6.80,6.14,16.05,11.66,3.23,2.45,5.87,0.11,1197.55,0.05,18.63,494.20,73.98,18.13,29.01,23.66,19.43,0.13,2.03,17.26,10.06,1.45,2.34,6.40,0.10,1196.72,0.01,137.22,544.43,79.74,30.55,28.13,16.44,12.74,0.16,1.82,10.76,9.41,1.75,1.89,5.68,0.31,1199.69,1.05,0.96,516.47,51.68,4.66,25.74,20.16,33.29,1.66,16.08,15.55,14.68,1.10,8.56,4.61,67.86,13.24,305.80,
0.26,1200.25,0.05,21.47,379.07,100.88,3.13,41.81,49.46,32.01,0.37,1.72,29.92,21.95,1.49,0.94,19.54,0.10,1198.92,0.20,4.98,432.90,28.77,1.86,4.83,21.19,16.46,0.02,1.90,14.54,11.05,1.63,2.76,6.66,0.39,1199.65,0.02,41.01,534.75,70.78,25.24,18.96,23.43,28.22,5.56,5.62,17.04,14.08,4.09,3.13,6.39,0.10,1198.35,0.01,89.80,463.34,43.37,9.63,6.38,25.46,21.04,0.29,2.28,18.47,10.65,1.45,2.35,6.98,0.10,1201.29,0.24,4.20,429.44,29.21,1.68,4.50,21.55,16.63,0.16,1.80,14.68,10.63,1.75,1.91,6.87,0.24,1200.46,0.24,4.23,515.35,47.74,3.12,24.12,19.72,32.66,1.70,16.13,14.84,15.25,1.03,8.95,4.89,6.56,0.88,978.37,
0.53,1199.38,0.58,1.74,424.75,86.42,4.27,62.74,18.18,60.82,2.79,45.80,12.23,24.24,1.34,16.47,5.95,0.10,1198.61,0.20,4.98,541.63,67.85,32.27,10.18,23.29,18.41,0.11,1.97,16.33,10.83,1.74,2.26,6.96,0.11,1199.28,0.01,153.34,538.97,76.84,38.35,13.47,21.56,26.07,5.73,5.19,15.14,17.14,5.82,4.01,6.42,0.11,1198.43,0.04,27.61,489.22,60.50,18.78,14.50,24.44,23.95,1.66,4.62,17.67,14.44,4.60,3.06,6.76,0.09,1198.57,0.22,4.50,492.40,42.97,13.51,9.53,17.77,14.12,0.16,1.87,12.09,9.97,1.76,2.50,5.67,0.29,1198.85,0.17,5.90,524.05,50.36,4.27,24.27,20.92,35.77,3.28,16.42,16.07,15.05,1.23,8.49,4.85,55.83,11.04,305.36,
19.44,1200.00,1.65,0.60,799.93,0.07,0.00,0.00,0.06,0.04,0.00,0.00,0.04,0.02,0.00,0.00,0.02,0.09,1198.93,0.20,4.91,435.20,28.22,0.88,5.31,20.78,15.23,-0.07,1.86,13.44,14.77,4.17,2.97,7.34,0.41,1199.59,0.05,22.17,569.02,82.82,28.33,29.04,22.46,54.12,15.22,23.17,15.73,28.97,13.72,6.65,6.72,0.10,1200.06,0.00,3861.71,447.65,33.55,9.54,6.89,15.54,44.13,9.81,23.81,10.52,42.42,19.70,16.69,5.02,0.09,1198.87,0.24,4.15,433.67,27.75,0.84,5.08,20.42,47.91,11.17,23.85,12.89,16.22,3.64,4.09,7.53,0.24,1200.36,0.23,4.42,523.39,49.42,4.57,23.56,20.35,33.36,1.77,16.23,15.36,16.85,1.97,9.47,4.99,0.11,0.02,638.80,
36.58,1200.00,0.52,1.92,426.62,88.02,4.45,62.90,19.15,16.99,0.82,3.05,13.12,14.67,7.17,1.63,6.03,0.10,1198.99,0.20,5.09,435.99,23.77,0.86,5.24,16.51,51.07,20.21,21.97,8.89,40.36,23.94,7.38,7.62,0.11,1198.83,0.06,15.98,457.81,42.77,9.68,7.89,23.03,54.81,15.23,23.34,16.24,27.86,12.45,6.78,6.79,0.10,1197.16,0.08,12.27,455.54,28.55,5.73,7.07,14.07,43.24,12.92,21.35,8.96,51.45,29.80,15.05,5.11,0.10,1198.96,0.23,4.29,429.59,28.50,3.80,5.85,17.22,31.40,1.04,19.94,10.42,33.07,18.28,5.38,6.80,0.24,1199.53,1.08,0.92,518.94,50.87,4.32,24.60,20.98,34.22,1.87,16.68,15.67,17.82,2.49,9.55,5.31,50.43,11.41,322.63,
0.25,1199.37,0.02,44.27,353.09,55.13,11.03,15.85,16.20,57.95,1.84,45.22,10.89,23.94,1.45,16.75,5.31,0.09,1198.55,0.20,4.96,432.30,18.85,1.77,5.87,9.77,19.22,1.44,13.30,4.48,47.40,27.35,13.33,5.29,0.39,1199.69,0.01,81.96,518.01,82.48,31.55,22.70,23.35,53.85,14.43,22.95,16.47,29.06,13.50,6.83,6.88,0.09,1199.90,0.01,101.47,452.48,33.66,9.47,6.87,15.42,41.26,9.33,21.43,10.50,34.18,20.46,8.06,4.91,0.09,1198.73,0.24,4.22,430.08,23.52,1.68,4.52,15.82,24.05,0.79,13.66,9.60,34.72,16.89,10.45,6.22,0.30,1198.87,0.26,3.79,523.50,51.01,3.91,24.39,21.90,34.73,1.66,16.30,16.77,14.88,1.12,8.24,5.13,14.30,1.61,673.22,
0.52,1199.42,0.58,1.72,412.74,123.36,4.32,66.60,50.89,33.72,0.43,2.31,30.97,27.70,6.48,1.56,19.92,0.11,1196.57,0.39,2.55,402.46,45.39,18.53,12.64,12.69,21.92,2.05,12.15,7.72,48.31,28.57,13.73,4.97,0.11,1198.61,0.10,9.65,550.81,71.39,36.35,11.45,20.67,53.95,15.34,23.41,15.21,27.58,13.04,7.11,5.46,0.10,1196.21,0.06,17.72,494.68,54.02,19.78,13.31,16.47,54.62,20.73,22.68,11.22,37.00,22.79,7.84,5.25,0.09,1198.81,0.14,7.24,481.56,40.59,14.80,9.71,14.30,22.95,0.99,14.18,7.79,35.65,18.20,9.97,6.52,0.25,1199.48,1.13,0.88,523.33,51.08,4.55,24.25,21.31,34.15,1.60,16.13,16.42,15.18,1.17,8.74,4.88,38.74,7.70,328.93,
